 간 떨어지는 동거 / My Roommate Is a Gumiho,2021,16,"Shin Woo Yeo is a handsome and smart professor. He is also a 999-year-old nine-tailed fox. To become a human, he collects human energy in a bead. Soon, he is set to become a human. Meanwhile, Lee Dam is a university student. One day, her drunk friend falls asleep on top of an expensive car. She apologizes to Shin Woo Yeo, who is the car owner. While Lee Dam struggles to take her friend away, Shin Woo Yeo gives her a hand. An accident happens that changes their fate. Shin Woo Yeo’s bead falls out of his mouth and Lee Dam unintentionally swallows it. The bead can exist inside of a human for no more than 1 year and, afterwards, the bead will break inside of that person. This will cause Lee Dam to die and Shin Woo Yeo will lose his chance to become a human. Shin Woo Yeo explains to Lee Dam their predicament and suggests that they should live together until they figure out a solution. Lee Dam, who has never had a boyfriend in her life, now lives with Shin Woo Yeo.","[""Jang Ki Yong as Shin Woo Yeo"", ""Lee Hye Ri as Lee Dam"", ""Kang Han Na as Yang Hye Sun"", ""Bae In Hyuk as Gye Sun Woo"", ""Kim Do Wan as Do Jae Jin""]",""" Romance, Comedy, Fantasy""",,
 간택-여인들의 전쟁 / Queen: Love And War,2019,16,"Kang Eun Bo’s (Jin Se Yun) twin sister is murdered. To find out the who is responsible for her sister’s death, Kang Eun Bo decides to become the queen. She does not hesitate to take reckless actions in pursuit of her goal. Meanwhile, Lee Kyung (Kim Min Kyu) is the king. He is handsome and intelligent. Lee Kyung has precognitive dreams about one woman. He becomes involved in an unexpected case.","[""Jin Se Yun as Kang Eun Bo / Kang Eun Ki"", ""– Choi Myung Bin as Eun Bo & Eun Ki (child)"", ""Kim Min Kyu as Lee Kyung"", ""Lee Yul Eum as Jo Young Ji"", ""Do Sang Woo as Lee Jae Hwa"", ""Lee Shi Un as Wal"", ""Kim Bum Jin as Han Mo""]",""" Fantasy, Historical""",,
 감사합니다 / The Auditors,2024,12,"Corruption is rife at the affluent JU Construction, so the firm brings in a new auditing team to clean the company up. Heading this unit is the ice-cold cynic Shin Cha Il (Shin Ha Kyun), a specialist in hunting down white-collar criminals. However, his audit team members do not all share his deep distrust of humanity. The team includes new hire Goo Han Soo (Lee Jung Ha), a warm-hearted Gen Z employee who applied to join the audit team thinking it might help him to land a job in the United States. The duo immediately begin butting heads, due to their wildly different world views. However, they soon begin to discover that pitting their wits leads them both to success. Can they form a bond of respect – and help purge corruption from the company once and for all?","[""Shin Ha Kyun as Sin Cha Il"", ""Lee Jung Ha as Koo Han Su"", ""Jin Goo as Hwang Dae Ung"", ""Jo Aram as Yun Seo Jin"", ""Jung Moon Sung as Hwang Se Ung""]",""" Crime, Office, Mystery""",,
 감자연구소 / The Potato Lab,2025,12,A passionate researcher’s life takes a turn when a strict director arrives at her potato lab — proving that love can sprout in the most unlikely places.,"[""Lee Sun Bin as Kim Mi Gyeong"", ""Kang Tae Oh as So Baek Ho"", ""Lee Hak Joo as Park Gi Se""]",""" Comedy, Romance""",,
 갑동이 / Gab Dong,2014,20,"20 years ago, Father of Ha Moo Yum (Yoon Sang Hyun) was a suspect in the “Gab Dong” serial murder case. Because of the detective’s oppressive investigation, Moo Yum’s father killed himself.After 20 years, Moo Yum become a detective and works to find the real killer. The statue of limitations has expired for this serial murder case and Moo Yum decided to resign because he believe that the killer already dead. However, New clues appears…","[""Yoon Sang Hyun as Ha Moo Yum"", ""– Jung Jae Min as Moo Yum (young)"", ""Sung Dong Il as Yang Chul Gon"", ""Kim Min Jung as Oh Maria"", ""– Jung Chan Bi as Maria (young)"", ""Lee Joon as Ryu Tae Oh"", ""– Yoon Chan Young as Tae Oh (child)"", ""Kim Ji Won as Ma Ji Wool""]",""" Crime, Mystery, Melodrama, Action, Thriller""",,
 강남 비-사이드 / 江南重案组 / Gangnam B-Side,2024,8,"A city where days bustling with people and nights staggering under the twinkling lights coexist. A series of disappearances occur in the middle of Gangnam. Jae Hui, an employee at an entertainment establishment who holds crucial evidence, suddenly disappears, and Yun Gil Ho, a problem solver in the entertainment district, begins to search for her. Gil Ho is not the only one looking for Jae Hui.Detective Kang Dong U, who was demoted after exposing his colleagues’ wrongdoings, is assigned to the investigation at the chief’s request, and prosecutor Min Seo Jin, who is favored by the chief prosecutor, is also following the case. As club officials use every means necessary to track down Jae Hui, a series of disappearances intertwined with various desires expose the dark face of Gangnam.","[""Jo Woo Jin as Kang Dong U"", ""Ji Chang Wook as Yun Gil Ho"", ""Ha Yoon Kyung as Min Seo Jin"", ""BIBI as Kim Jae Hui / “Jenny”""]",""" Action, Thriller""",,
 강매강 / 首尔破笑组 / Seoul Busters,2024,20,"Songwon Police Violent Crimes Unit 2 has the lowest arrest rate in the country. After their chief is demoted, the team is exiled to a closed daycare center. Enter Yubin, their new leader. Despite the team’s initial distrust, Yubin and the team start to bond as they solve cases together.","[""Kim Dong Wook as Dongbang Yu Bin"", ""Park Ji Hwan as Mu Jung Ryuk"", ""Seo Hyun Woo as Jung Jung Hwan"", ""Park Se Wan as Seo Min Seo"", ""Lee Seung Woo as Jang Tan Sik""]",""" Comedy, Mystery""",,
 개미가 타고 있어요 / Stock Struck,2022,12,"Five people, who invested in the stock market, take part in a mysterious stock meeting. There, they learn about life, love, and friendships through investing in stocks.Yoo Mi-Seo (Han Ji-Eun) is set to marry very soon. She hasn’t invest very long in the stock market, but so far she has lost money.Choi Sun-Woo (Hong Jong-Hyun) is 33-years-old and works part-time at a convenience store. He is also a mysterious man. When he gets off from work at the convenience store, he drives an expensive imported car.Kang San (Jung Moon-Sung) is a person who focuses on happiness and doesn’t care about work or finding success. He works part-time to make a living.Jung Haeng-Ja (Kim Sun-Young) runs her own pork feet restaurant.After Kim Jin-Bae (Jang Gwang) retired from his job he began investing in the stock market.","[""Han Ji Eun as Yoo Mi Seo"", ""Hong Jong Hyun as Choi Seon Ho"", ""Jang Gwang as Kim Jin Bae"", ""Jung Moon Sung as Kang San"", ""Kim Sun Young as Jeong Haeng Ja""]",""" Drama, Comedy""",,
 개소리 / 狗话 / Dog Knows Everything,2024,12,"Lee Sun Jae used to be a big star but now lives a simple life. Despite challenges, he handles neighborhood problems with humour and wisdom. Kim Yong Gun, another former star turned director, adds fun with his playful arguments. Lim Chae Mu, dreaming of YouTube fame after a career in lighting, completesthe trio. Together, they show that friendship and adventure never get old and that age is just a number.","[""Lee Soon Jae as Lee Sun Jae"", ""Kim Yong Gun as Kim Yong Gun"", ""Im Chae Moo as Im Chae Mu""]",""" Comedy""",,
 개인의 취향 / 个人取向 / Personal Taste,2010,16,"Personal Taste tells a story of confused love and sexuality. After being dumped by her long-time boyfriend, Park Kae In, a furniture designer and daughter of a famous architect, is convinced she will never love again. Enter Jeon Jin Ho, a straight-laced (and straight) architect who needs to scout out her house for his latest business deal. After Kae In assumes Jin Ho is gay during an early encounter, Jin Ho capitalizes on the opportunity to pretend to be gay in order to move in with her. Once there, he gradually embarks on a mission to make over the tomboy, but in the mayhem of makeover and hiding his true orientation, he begins to fall for her. What will happen when, despite strange boundaries, these two fall for each other?",[],""" Romance, Comedy""",,
 개인주의자 지영씨 / Individualist Ms. Ji Young,2017,2,"Short drama about an individualist, Ji Young (Min Hyo Rin), who avoids relationships with others, meets Byuk Soo (Gong Myung), who can’t live without having relationships.",[],""" Romance, Comedy""",,
 갯마을 차차차 / Hometown Cha-Cha-Cha,2021,16,"Set in the seaside village of Gongjin, it is about the romance between neighborhood handyman Hong Doo Sik (Kim Sun Ho) and pragmatic dentist Yoon Hye Jin (Shin Min Ah).","[""Shin Min Ah as Yoon Hye Jin"", ""Kim Sun Ho as Hong Doo Sik""]",""" Romance, Comedy""",,
 거래 / The Deal,2023,8,"When former high school friends Lee Jun Seong (Yoo Seung Ho) and Song Jae Hyo (Kim Dong Hwi) meet their former classmate Park Min Woo (Yoo Su Bin) for drinks one night, the booze flows and flows until the latter passes out drunk. Jun Seong and Jae Hyo are both mired in financial difficulties. The former has had to turn his back on a promising sports career, and is now being swallowed up by a mountain of debt. Jae Hyo, meanwhile, is struggling to make ends meet as he tries to make his way through medical school.Min Woo, on the other hand, comes from a wealthy family and has no financial worries. As he slumps over the table in his drunken stupor, his former classmates hatch a plan. They decide to fake a kidnapping in a bid to raise the money they both need. But things quickly take an unexpected turn – and little do they know, a witness has seen key events that could spring their rouse…and land them all in very hot water!","[""Yoo Seung Ho as Lee Jun Seong"", ""Kim Dong Hwi as Song Jae Hyo"", ""Yoo Soo Bin as Park Min Woo""]",""" Thriller, Crime""",,
" 거짓말, 뱀파이어가 어디 있어? / My Secret Vampire",2025,8,"Strange country boy Dong-ha has been delivered to a bloodthirsty vampire house! Dong-ha, who lived in nature with his father all his life, is lonely. Dong-ha’s father’s last wish was for him to go to the city. Dong-ha passes the GED and moves to the city for university. Luckily, he finds a nice place where he can live if he donates his blood for research. His housemates, who are also his university department friends, even give him food and supplies. As Dong-ha gains more and more weight, his housemates start drooling. They are actually vampires, who are delighted that they found someone dumb enough to believe the world is full of nice people. But they are charmed by Dong-ha’s innocence, and when Dong -ha says he wants to pay them back in bed, they’re in way over their heads.","[""Yu Sin as Lee Ju-won"", ""Park Dong-ju as Han Dong-ha"", ""Lee Tae-hyeong as Kang Seon-jae"", ""Lee Dong-yeol as Jung Gyu-min"", ""Lee Ju-young as Cha Eun-ho""]",""" BL, Romance""",,
 거짓말의 거짓말 / Lies of Lies,2020,16,"Ji Eun Soo (Lee Yoo Ri) is a daughter-in-law of a powerful chaebol family. She suddenly becomes a murderer, who killed her husband. After she is released from prison, she tries to get her daughter back. She approaches Kang Ji Min (Yeon Jung Hoon), who has adopted her daughter. He is a cool as ice reporter. Ji Eun Soo pretends to fall in love with him and attempts to marry him to become the stepmother of her daughter.","[""Lee Yoo Ri as Ji Eun Soo"", ""Yeon Jung Hoon as Kang Ji Min"", ""Lee Il Hwa as Kim Ho Ran"", ""Im Joo Eun as Eun Se Mi (Ji Min’s ex-wife)"", ""Kwon Hwa Woon as Kim Yeon Joon""]",""" Melodrama, Romance""",,
 검법남녀 / Investigation Couple,2018,32,"Baek Beom (Jung Jae Young) has worked as a forensic doctor for 10 years, he is excellent with his work, but does not open his mind to other people. Eun Sol (Jung Yoo Mi) is a rookie prosecutor with a bright personality and she comes from wealth family background. The forensic scientist with a bad personality and a warm-hearted prosecutor must join forces in order to catch a serial killer.","[""Jung Jae Young as Baek Beom"", ""Jung Yoo Mi as Eun Sol"", ""Lee Yi Kyung as Cha Soo Ho"", ""Park Eun Suk as Kang Hyun"", ""Stephanie Lee as Stella Hwang""]",""" Mystery, Detective""",,
 검법남녀 2 / Investigation Couple 2,2019,32,"This drama is about a warm-hearted prosecutor and a forensic scientist with a bad personality must join forces in order to catch criminals.Forensic doctor Baek Beom (Jung Jae Young) has doubts about Oh Man Sang’s death. Baek Bum tries to uncover the truth on whether Oh Man Sang really died or not. Meanwhile, Eun Sol (Jung Yoo Mi) has grown from a rookie prosecutor and still works with Baek Beom. Do Ji Han (Oh Man Suk) is a prosecutor who cooperates with Baek Beom and Eun Sol.","[""Jung Jae Young as Baek Beom"", ""Jung Yoo Mi as Eun Sol"", ""Oh Man Suk as Do Ji Han""]",""" Mystery, Detective""",,
